student_key,student_slu_id,first_name,last_name,gender,date_of_birth,email,phone,country_of_origin,visa_status,work_authorization_flag,program_code,program_name,admission_year,admission_term,graduation_term,graduation_year,gpa,linkedin_url,current_city
630,SLU00630,First630,Last630,Female,1984-08-02,student630@slu.edu,+1-314-555-0630,India,F1,0,DA,MS Data Analytics,2020,Fall,Fall,2020,2.76,https://linkedin.com/in/student630,St. Louis
631,SLU00631,First631,Last631,Female,1984-08-01,student631@slu.edu,+1-314-555-0631,USA,GreenCard,1,ST,MS Statistics,2021,Spring,Spring,2021,2.77,https://linkedin.com/in/student631,Chicago
632,SLU00632,First632,Last632,Female,1984-07-31,student632@slu.edu,+1-314-555-0632,China,Citizen,0,CS,MS Computer Science,2022,Summer,Summer,2022,2.78,https://linkedin.com/in/student632,Dallas
633,SLU00633,First633,Last633,Female,1984-07-30,student633@slu.edu,+1-314-555-0633,Nigeria,F1,1,IS,MS Information Systems,2023,Fall,Fall,2023,2.79,https://linkedin.com/in/student633,New York
634,SLU00634,First634,Last634,Female,1984-07-29,student634@slu.edu,+1-314-555-0634,Brazil,GreenCard,0,AI,MS Artificial Intelligence,2024,Spring,Spring,2024,2.80,https://linkedin.com/in/student634,Seattle
635,SLU00635,First635,Last635,Female,1984-07-28,student635@slu.edu,+1-314-555-0635,Vietnam,Citizen,1,ML,MS Machine Learning,2025,Summer,Summer,2025,2.81,https://linkedin.com/in/student635,Austin
636,SLU00636,First636,Last636,Female,1984-07-27,student636@slu.edu,+1-314-555-0636,Iran,F1,0,CYS,MS Cyber Security,2020,Fall,Fall,2020,2.82,https://linkedin.com/in/student636,Atlanta
637,SLU00637,First637,Last637,Female,1984-07-26,student637@slu.edu,+1-314-555-0637,Turkey,GreenCard,1,BA,MS Business Analytics,2021,Spring,Spring,2021,2.83,https://linkedin.com/in/student637,San Jose
638,SLU00638,First638,Last638,Female,1984-07-25,student638@slu.edu,+1-314-555-0638,Kenya,Citizen,0,DA,MS Data Analytics,2022,Summer,Summer,2022,2.84,https://linkedin.com/in/student638,Boston
639,SLU00639,First639,Last639,Female,1984-07-24,student639@slu.edu,+1-314-555-0639,Mexico,F1,1,ST,MS Statistics,2023,Fall,Fall,2023,2.85,https://linkedin.com/in/student639,Phoenix
640,SLU00640,First640,Last640,Female,1984-07-23,student640@slu.edu,+1-314-555-0640,India,GreenCard,0,CS,MS Computer Science,2024,Spring,Spring,2024,2.86,https://linkedin.com/in/student640,St. Louis
641,SLU00641,First641,Last641,Female,1984-07-22,student641@slu.edu,+1-314-555-0641,USA,Citizen,1,IS,MS Information Systems,2025,Summer,Summer,2025,2.87,https://linkedin.com/in/student641,Chicago
642,SLU00642,First642,Last642,Female,1984-07-21,student642@slu.edu,+1-314-555-0642,China,F1,0,AI,MS Artificial Intelligence,2020,Fall,Fall,2020,2.88,https://linkedin.com/in/student642,Dallas
643,SLU00643,First643,Last643,Female,1984-07-20,student643@slu.edu,+1-314-555-0643,Nigeria,GreenCard,1,ML,MS Machine Learning,2021,Spring,Spring,2021,2.89,https://linkedin.com/in/student643,New York
644,SLU00644,First644,Last644,Female,1984-07-19,student644@slu.edu,+1-314-555-0644,Brazil,Citizen,0,CYS,MS Cyber Security,2022,Summer,Summer,2022,2.90,https://linkedin.com/in/student644,Seattle
645,SLU00645,First645,Last645,Female,1984-07-18,student645@slu.edu,+1-314-555-0645,Vietnam,F1,1,BA,MS Business Analytics,2023,Fall,Fall,2023,2.91,https://linkedin.com/in/student645,Austin
646,SLU00646,First646,Last646,Female,1984-07-17,student646@slu.edu,+1-314-555-0646,Iran,GreenCard,0,DA,MS Data Analytics,2024,Spring,Spring,2024,2.92,https://linkedin.com/in/student646,Atlanta
647,SLU00647,First647,Last647,Female,1984-07-16,student647@slu.edu,+1-314-555-0647,Turkey,Citizen,1,ST,MS Statistics,2025,Summer,Summer,2025,2.93,https://linkedin.com/in/student647,San Jose
648,SLU00648,First648,Last648,Female,1984-07-15,student648@slu.edu,+1-314-555-0648,Kenya,F1,0,CS,MS Computer Science,2020,Fall,Fall,2020,2.94,https://linkedin.com/in/student648,Boston
649,SLU00649,First649,Last649,Female,1984-07-14,student649@slu.edu,+1-314-555-0649,Mexico,GreenCard,1,IS,MS Information Systems,2021,Spring,Spring,2021,2.95,https://linkedin.com/in/student649,Phoenix
650,SLU00650,First650,Last650,Female,1984-07-13,student650@slu.edu,+1-314-555-0650,India,Citizen,0,AI,MS Artificial Intelligence,2022,Summer,Summer,2022,2.96,https://linkedin.com/in/student650,St. Louis
651,SLU00651,First651,Last651,Female,1984-07-12,student651@slu.edu,+1-314-555-0651,USA,F1,1,ML,MS Machine Learning,2023,Fall,Fall,2023,2.97,https://linkedin.com/in/student651,Chicago
652,SLU00652,First652,Last652,Female,1984-07-11,student652@slu.edu,+1-314-555-0652,China,GreenCard,0,CYS,MS Cyber Security,2024,Spring,Spring,2024,2.98,https://linkedin.com/in/student652,Dallas
653,SLU00653,First653,Last653,Female,1984-07-10,student653@slu.edu,+1-314-555-0653,Nigeria,Citizen,1,BA,MS Business Analytics,2025,Summer,Summer,2025,2.99,https://linkedin.com/in/student653,New York
654,SLU00654,First654,Last654,Female,1984-07-09,student654@slu.edu,+1-314-555-0654,Brazil,F1,0,DA,MS Data Analytics,2020,Fall,Fall,2020,3.00,https://linkedin.com/in/student654,Seattle
655,SLU00655,First655,Last655,Female,1984-07-08,student655@slu.edu,+1-314-555-0655,Vietnam,GreenCard,1,ST,MS Statistics,2021,Spring,Spring,2021,3.01,https://linkedin.com/in/student655,Austin
656,SLU00656,First656,Last656,Female,1984-07-07,student656@slu.edu,+1-314-555-0656,Iran,Citizen,0,CS,MS Computer Science,2022,Summer,Summer,2022,3.02,https://linkedin.com/in/student656,Atlanta
657,SLU00657,First657,Last657,Female,1984-07-06,student657@slu.edu,+1-314-555-0657,Turkey,F1,1,IS,MS Information Systems,2023,Fall,Fall,2023,3.03,https://linkedin.com/in/student657,San Jose
658,SLU00658,First658,Last658,Female,1984-07-05,student658@slu.edu,+1-314-555-0658,Kenya,GreenCard,0,AI,MS Artificial Intelligence,2024,Spring,Spring,2024,3.04,https://linkedin.com/in/student658,Boston
659,SLU00659,First659,Last659,Female,1984-07-04,student659@slu.edu,+1-314-555-0659,Mexico,Citizen,1,ML,MS Machine Learning,2025,Summer,Summer,2025,3.05,https://linkedin.com/in/student659,Phoenix
660,SLU00660,First660,Last660,Female,1984-07-03,student660@slu.edu,+1-314-555-0660,India,F1,0,CYS,MS Cyber Security,2020,Fall,Fall,2020,3.06,https://linkedin.com/in/student660,St. Louis
661,SLU00661,First661,Last661,Female,1984-07-02,student661@slu.edu,+1-314-555-0661,USA,GreenCard,1,BA,MS Business Analytics,2021,Spring,Spring,2021,3.07,https://linkedin.com/in/student661,Chicago
662,SLU00662,First662,Last662,Female,1984-07-01,student662@slu.edu,+1-314-555-0662,China,Citizen,0,DA,MS Data Analytics,2022,Summer,Summer,2022,3.08,https://linkedin.com/in/student662,Dallas
663,SLU00663,First663,Last663,Female,1984-06-30,student663@slu.edu,+1-314-555-0663,Nigeria,F1,1,ST,MS Statistics,2023,Fall,Fall,2023,3.09,https://linkedin.com/in/student663,New York
664,SLU00664,First664,Last664,Female,1984-06-29,student664@slu.edu,+1-314-555-0664,Brazil,GreenCard,0,CS,MS Computer Science,2024,Spring,Spring,2024,3.10,https://linkedin.com/in/student664,Seattle
665,SLU00665,First665,Last665,Female,1984-06-28,student665@slu.edu,+1-314-555-0665,Vietnam,Citizen,1,IS,MS Information Systems,2025,Summer,Summer,2025,3.11,https://linkedin.com/in/student665,Austin
666,SLU00666,First666,Last666,Female,1984-06-27,student666@slu.edu,+1-314-555-0666,Iran,F1,0,AI,MS Artificial Intelligence,2020,Fall,Fall,2020,3.12,https://linkedin.com/in/student666,Atlanta
667,SLU00667,First667,Last667,Female,1984-06-26,student667@slu.edu,+1-314-555-0667,Turkey,GreenCard,1,ML,MS Machine Learning,2021,Spring,Spring,2021,3.13,https://linkedin.com/in/student667,San Jose
668,SLU00668,First668,Last668,Female,1984-06-25,student668@slu.edu,+1-314-555-0668,Kenya,Citizen,0,CYS,MS Cyber Security,2022,Summer,Summer,2022,3.14,https://linkedin.com/in/student668,Boston
669,SLU00669,First669,Last669,Female,1984-06-24,student669@slu.edu,+1-314-555-0669,Mexico,F1,1,BA,MS Business Analytics,2023,Fall,Fall,2023,3.15,https://linkedin.com/in/student669,Phoenix
670,SLU00670,First670,Last670,Female,1984-06-23,student670@slu.edu,+1-314-555-0670,India,GreenCard,0,DA,MS Data Analytics,2024,Spring,Spring,2024,3.16,https://linkedin.com/in/student670,St. Louis
671,SLU00671,First671,Last671,Female,1984-06-22,student671@slu.edu,+1-314-555-0671,USA,Citizen,1,ST,MS Statistics,2025,Summer,Summer,2025,3.17,https://linkedin.com/in/student671,Chicago
672,SLU00672,First672,Last672,Female,1984-06-21,student672@slu.edu,+1-314-555-0672,China,F1,0,CS,MS Computer Science,2020,Fall,Fall,2020,3.18,https://linkedin.com/in/student672,Dallas
673,SLU00673,First673,Last673,Female,1984-06-20,student673@slu.edu,+1-314-555-0673,Nigeria,GreenCard,1,IS,MS Information Systems,2021,Spring,Spring,2021,3.19,https://linkedin.com/in/student673,New York
674,SLU00674,First674,Last674,Female,1984-06-19,student674@slu.edu,+1-314-555-0674,Brazil,Citizen,0,AI,MS Artificial Intelligence,2022,Summer,Summer,2022,3.20,https://linkedin.com/in/student674,Seattle
675,SLU00675,First675,Last675,Female,1984-06-18,student675@slu.edu,+1-314-555-0675,Vietnam,F1,1,ML,MS Machine Learning,2023,Fall,Fall,2023,3.21,https://linkedin.com/in/student675,Austin
676,SLU00676,First676,Last676,Female,1984-06-17,student676@slu.edu,+1-314-555-0676,Iran,GreenCard,0,CYS,MS Cyber Security,2024,Spring,Spring,2024,3.22,https://linkedin.com/in/student676,Atlanta
677,SLU00677,First677,Last677,Female,1984-06-16,student677@slu.edu,+1-314-555-0677,Turkey,Citizen,1,BA,MS Business Analytics,2025,Summer,Summer,2025,3.23,https://linkedin.com/in/student677,San Jose
678,SLU00678,First678,Last678,Female,1984-06-15,student678@slu.edu,+1-314-555-0678,Kenya,F1,0,DA,MS Data Analytics,2020,Fall,Fall,2020,3.24,https://linkedin.com/in/student678,Boston
679,SLU00679,First679,Last679,Female,1984-06-14,student679@slu.edu,+1-314-555-0679,Mexico,GreenCard,1,ST,MS Statistics,2021,Spring,Spring,2021,3.25,https://linkedin.com/in/student679,Phoenix
680,SLU00680,First680,Last680,Female,1984-06-13,student680@slu.edu,+1-314-555-0680,India,Citizen,0,CS,MS Computer Science,2022,Summer,Summer,2022,3.26,https://linkedin.com/in/student680,St. Louis
681,SLU00681,First681,Last681,Female,1984-06-12,student681@slu.edu,+1-314-555-0681,USA,F1,1,IS,MS Information Systems,2023,Fall,Fall,2023,3.27,https://linkedin.com/in/student681,Chicago
682,SLU00682,First682,Last682,Female,1984-06-11,student682@slu.edu,+1-314-555-0682,China,GreenCard,0,AI,MS Artificial Intelligence,2024,Spring,Spring,2024,3.28,https://linkedin.com/in/student682,Dallas
683,SLU00683,First683,Last683,Female,1984-06-10,student683@slu.edu,+1-314-555-0683,Nigeria,Citizen,1,ML,MS Machine Learning,2025,Summer,Summer,2025,3.29,https://linkedin.com/in/student683,New York
684,SLU00684,First684,Last684,Female,1984-06-09,student684@slu.edu,+1-314-555-0684,Brazil,F1,0,CYS,MS Cyber Security,2020,Fall,Fall,2020,3.30,https://linkedin.com/in/student684,Seattle
685,SLU00685,First685,Last685,Female,1984-06-08,student685@slu.edu,+1-314-555-0685,Vietnam,GreenCard,1,BA,MS Business Analytics,2021,Spring,Spring,2021,3.31,https://linkedin.com/in/student685,Austin
686,SLU00686,First686,Last686,Female,1984-06-07,student686@slu.edu,+1-314-555-0686,Iran,Citizen,0,DA,MS Data Analytics,2022,Summer,Summer,2022,3.32,https://linkedin.com/in/student686,Atlanta
687,SLU00687,First687,Last687,Female,1984-06-06,student687@slu.edu,+1-314-555-0687,Turkey,F1,1,ST,MS Statistics,2023,Fall,Fall,2023,3.33,https://linkedin.com/in/student687,San Jose
688,SLU00688,First688,Last688,Female,1984-06-05,student688@slu.edu,+1-314-555-0688,Kenya,GreenCard,0,CS,MS Computer Science,2024,Spring,Spring,2024,3.34,https://linkedin.com/in/student688,Boston
689,SLU00689,First689,Last689,Female,1984-06-04,student689@slu.edu,+1-314-555-0689,Mexico,Citizen,1,IS,MS Information Systems,2025,Summer,Summer,2025,3.35,https://linkedin.com/in/student689,Phoenix
690,SLU00690,First690,Last690,Female,1984-06-03,student690@slu.edu,+1-314-555-0690,India,F1,0,AI,MS Artificial Intelligence,2020,Fall,Fall,2020,3.36,https://linkedin.com/in/student690,St. Louis
691,SLU00691,First691,Last691,Female,1984-06-02,student691@slu.edu,+1-314-555-0691,USA,GreenCard,1,ML,MS Machine Learning,2021,Spring,Spring,2021,3.37,https://linkedin.com/in/student691,Chicago
692,SLU00692,First692,Last692,Female,1984-06-01,student692@slu.edu,+1-314-555-0692,China,Citizen,0,CYS,MS Cyber Security,2022,Summer,Summer,2022,3.38,https://linkedin.com/in/student692,Dallas
693,SLU00693,First693,Last693,Female,1984-05-31,student693@slu.edu,+1-314-555-0693,Nigeria,F1,1,BA,MS Business Analytics,2023,Fall,Fall,2023,3.39,https://linkedin.com/in/student693,New York
694,SLU00694,First694,Last694,Female,1984-05-30,student694@slu.edu,+1-314-555-0694,Brazil,GreenCard,0,DA,MS Data Analytics,2024,Spring,Spring,2024,3.40,https://linkedin.com/in/student694,Seattle
695,SLU00695,First695,Last695,Female,1984-05-29,student695@slu.edu,+1-314-555-0695,Vietnam,Citizen,1,ST,MS Statistics,2025,Summer,Summer,2025,3.41,https://linkedin.com/in/student695,Austin
696,SLU00696,First696,Last696,Female,1984-05-28,student696@slu.edu,+1-314-555-0696,Iran,F1,0,CS,MS Computer Science,2020,Fall,Fall,2020,3.42,https://linkedin.com/in/student696,Atlanta
697,SLU00697,First697,Last697,Female,1984-05-27,student697@slu.edu,+1-314-555-0697,Turkey,GreenCard,1,IS,MS Information Systems,2021,Spring,Spring,2021,3.43,https://linkedin.com/in/student697,San Jose
698,SLU00698,First698,Last698,Female,1984-05-26,student698@slu.edu,+1-314-555-0698,Kenya,Citizen,0,AI,MS Artificial Intelligence,2022,Summer,Summer,2022,3.44,https://linkedin.com/in/student698,Boston
699,SLU00699,First699,Last699,Female,1984-05-25,student699@slu.edu,+1-314-555-0699,Mexico,F1,1,ML,MS Machine Learning,2023,Fall,Fall,2023,3.45,https://linkedin.com/in/student699,Phoenix
700,SLU00700,First700,Last700,Female,1984-05-24,student700@slu.edu,+1-314-555-0700,India,GreenCard,0,CYS,MS Cyber Security,2024,Spring,Spring,2024,3.46,https://linkedin.com/in/student700,St. Louis
701,SLU00701,First701,Last701,Female,1984-05-23,student701@slu.edu,+1-314-555-0701,USA,Citizen,1,BA,MS Business Analytics,2025,Summer,Summer,2025,3.47,https://linkedin.com/in/student701,Chicago
702,SLU00702,First702,Last702,Female,1984-05-22,student702@slu.edu,+1-314-555-0702,China,F1,0,DA,MS Data Analytics,2020,Fall,Fall,2020,3.48,https://linkedin.com/in/student702,Dallas
703,SLU00703,First703,Last703,Female,1984-05-21,student703@slu.edu,+1-314-555-0703,Nigeria,GreenCard,1,ST,MS Statistics,2021,Spring,Spring,2021,3.49,https://linkedin.com/in/student703,New York
704,SLU00704,First704,Last704,Female,1984-05-20,student704@slu.edu,+1-314-555-0704,Brazil,Citizen,0,CS,MS Computer Science,2022,Summer,Summer,2022,3.50,https://linkedin.com/in/student704,Seattle
705,SLU00705,First705,Last705,Female,1984-05-19,student705@slu.edu,+1-314-555-0705,Vietnam,F1,1,IS,MS Information Systems,2023,Fall,Fall,2023,3.51,https://linkedin.com/in/student705,Austin
706,SLU00706,First706,Last706,Female,1984-05-18,student706@slu.edu,+1-314-555-0706,Iran,GreenCard,0,AI,MS Artificial Intelligence,2024,Spring,Spring,2024,3.52,https://linkedin.com/in/student706,Atlanta
707,SLU00707,First707,Last707,Female,1984-05-17,student707@slu.edu,+1-314-555-0707,Turkey,Citizen,1,ML,MS Machine Learning,2025,Summer,Summer,2025,3.53,https://linkedin.com/in/student707,San Jose
708,SLU00708,First708,Last708,Female,1984-05-16,student708@slu.edu,+1-314-555-0708,Kenya,F1,0,CYS,MS Cyber Security,2020,Fall,Fall,2020,3.54,https://linkedin.com/in/student708,Boston
709,SLU00709,First709,Last709,Female,1984-05-15,student709@slu.edu,+1-314-555-0709,Mexico,GreenCard,1,BA,MS Business Analytics,2021,Spring,Spring,2021,3.55,https://linkedin.com/in/student709,Phoenix
710,SLU00710,First710,Last710,Female,1984-05-14,student710@slu.edu,+1-314-555-0710,India,Citizen,0,DA,MS Data Analytics,2022,Summer,Summer,2022,3.56,https://linkedin.com/in/student710,St. Louis
711,SLU00711,First711,Last711,Female,1984-05-13,student711@slu.edu,+1-314-555-0711,USA,F1,1,ST,MS Statistics,2023,Fall,Fall,2023,3.57,https://linkedin.com/in/student711,Chicago
712,SLU00712,First712,Last712,Female,1984-05-12,student712@slu.edu,+1-314-555-0712,China,GreenCard,0,CS,MS Computer Science,2024,Spring,Spring,2024,3.58,https://linkedin.com/in/student712,Dallas
713,SLU00713,First713,Last713,Female,1984-05-11,student713@slu.edu,+1-314-555-0713,Nigeria,Citizen,1,IS,MS Information Systems,2025,Summer,Summer,2025,3.59,https://linkedin.com/in/student713,New York
714,SLU00714,First714,Last714,Female,1984-05-10,student714@slu.edu,+1-314-555-0714,Brazil,F1,0,AI,MS Artificial Intelligence,2020,Fall,Fall,2020,3.60,https://linkedin.com/in/student714,Seattle
715,SLU00715,First715,Last715,Female,1984-05-09,student715@slu.edu,+1-314-555-0715,Vietnam,GreenCard,1,ML,MS Machine Learning,2021,Spring,Spring,2021,3.61,https://linkedin.com/in/student715,Austin
716,SLU00716,First716,Last716,Female,1984-05-08,student716@slu.edu,+1-314-555-0716,Iran,Citizen,0,CYS,MS Cyber Security,2022,Summer,Summer,2022,3.62,https://linkedin.com/in/student716,Atlanta
717,SLU00717,First717,Last717,Female,1984-05-07,student717@slu.edu,+1-314-555-0717,Turkey,F1,1,BA,MS Business Analytics,2023,Fall,Fall,2023,3.63,https://linkedin.com/in/student717,San Jose
718,SLU00718,First718,Last718,Female,1984-05-06,student718@slu.edu,+1-314-555-0718,Kenya,GreenCard,0,DA,MS Data Analytics,2024,Spring,Spring,2024,3.64,https://linkedin.com/in/student718,Boston
719,SLU00719,First719,Last719,Female,1984-05-05,student719@slu.edu,+1-314-555-0719,Mexico,Citizen,1,ST,MS Statistics,2025,Summer,Summer,2025,3.65,https://linkedin.com/in/student719,Phoenix
720,SLU00720,First720,Last720,Female,1984-05-04,student720@slu.edu,+1-314-555-0720,India,F1,0,CS,MS Computer Science,2020,Fall,Fall,2020,3.66,https://linkedin.com/in/student720,St. Louis
721,SLU00721,First721,Last721,Female,1984-05-03,student721@slu.edu,+1-314-555-0721,USA,GreenCard,1,IS,MS Information Systems,2021,Spring,Spring,2021,3.67,https://linkedin.com/in/student721,Chicago
722,SLU00722,First722,Last722,Female,1984-05-02,student722@slu.edu,+1-314-555-0722,China,Citizen,0,AI,MS Artificial Intelligence,2022,Summer,Summer,2022,3.68,https://linkedin.com/in/student722,Dallas
723,SLU00723,First723,Last723,Female,1984-05-01,student723@slu.edu,+1-314-555-0723,Nigeria,F1,1,ML,MS Machine Learning,2023,Fall,Fall,2023,3.69,https://linkedin.com/in/student723,New York
724,SLU00724,First724,Last724,Female,1984-04-30,student724@slu.edu,+1-314-555-0724,Brazil,GreenCard,0,CYS,MS Cyber Security,2024,Spring,Spring,2024,3.70,https://linkedin.com/in/student724,Seattle
725,SLU00725,First725,Last725,Female,1984-04-29,student725@slu.edu,+1-314-555-0725,Vietnam,Citizen,1,BA,MS Business Analytics,2025,Summer,Summer,2025,3.71,https://linkedin.com/in/student725,Austin
726,SLU00726,First726,Last726,Female,1984-04-28,student726@slu.edu,+1-314-555-0726,Iran,F1,0,DA,MS Data Analytics,2020,Fall,Fall,2020,3.72,https://linkedin.com/in/student726,Atlanta
727,SLU00727,First727,Last727,Female,1984-04-27,student727@slu.edu,+1-314-555-0727,Turkey,GreenCard,1,ST,MS Statistics,2021,Spring,Spring,2021,3.73,https://linkedin.com/in/student727,San Jose
728,SLU00728,First728,Last728,Female,1984-04-26,student728@slu.edu,+1-314-555-0728,Kenya,Citizen,0,CS,MS Computer Science,2022,Summer,Summer,2022,3.74,https://linkedin.com/in/student728,Boston
729,SLU00729,First729,Last729,Female,1984-04-25,student729@slu.edu,+1-314-555-0729,Mexico,F1,1,IS,MS Information Systems,2023,Fall,Fall,2023,3.75,https://linkedin.com/in/student729,Phoenix
730,SLU00730,First730,Last730,Female,1984-04-24,student730@slu.edu,+1-314-555-0730,India,GreenCard,0,AI,MS Artificial Intelligence,2024,Spring,Spring,2024,3.76,https://linkedin.com/in/student730,St. Louis
