contact_key,contact_employee_id,employer_key,first_name,last_name,title,email,phone,linkedin_url,department,role_type,is_alumni_flag,alumni_student_key,relationship_start_date,relationship_status,preferred_contact_method,notes,created_at,updated_at,source
645,E645-C645,645,ContactFirst645,ContactLast645,"Engineering Manager",contact645@company645.com,+1-636-555-0645,https://linkedin.com/in/contact645,Data,Recruiter,1,645,2021-10-07,Active,Phone,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",CareerFair
646,E646-C646,646,ContactFirst646,ContactLast646,"Data Manager",contact646@company646.com,+1-636-555-0646,https://linkedin.com/in/contact646,IT,HiringManager,0,646,2021-10-08,Dormant,LinkedIn,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",Referral
647,E647-C647,647,ContactFirst647,ContactLast647,"Director HR",contact647@company647.com,+1-636-555-0647,https://linkedin.com/in/contact647,Operations,Alumni,1,647,2021-10-09,DoNotContact,Other,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",Cold
648,E648-C648,648,ContactFirst648,ContactLast648,Recruiter,contact648@company648.com,+1-636-555-0648,https://linkedin.com/in/contact648,HR,HR,0,648,2021-10-10,Active,Email,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",Event
649,E649-C649,649,ContactFirst649,ContactLast649,"Sr Recruiter",contact649@company649.com,+1-636-555-0649,https://linkedin.com/in/contact649,TA,Other,1,649,2021-10-11,Dormant,Phone,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",Other
650,E650-C650,650,ContactFirst650,ContactLast650,"Talent Partner",contact650@company650.com,+1-636-555-0650,https://linkedin.com/in/contact650,Engineering,Recruiter,0,650,2021-10-12,DoNotContact,LinkedIn,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",CareerFair
651,E651-C651,651,ContactFirst651,ContactLast651,"Engineering Manager",contact651@company651.com,+1-636-555-0651,https://linkedin.com/in/contact651,Data,HiringManager,1,651,2021-10-13,Active,Other,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",Referral
652,E652-C652,652,ContactFirst652,ContactLast652,"Data Manager",contact652@company652.com,+1-636-555-0652,https://linkedin.com/in/contact652,IT,Alumni,0,652,2021-10-14,Dormant,Email,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",Cold
653,E653-C653,653,ContactFirst653,ContactLast653,"Director HR",contact653@company653.com,+1-636-555-0653,https://linkedin.com/in/contact653,Operations,HR,1,653,2021-10-15,DoNotContact,Phone,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",Event
654,E654-C654,654,ContactFirst654,ContactLast654,Recruiter,contact654@company654.com,+1-636-555-0654,https://linkedin.com/in/contact654,HR,Other,0,654,2021-10-16,Active,LinkedIn,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",Other
655,E655-C655,655,ContactFirst655,ContactLast655,"Sr Recruiter",contact655@company655.com,+1-636-555-0655,https://linkedin.com/in/contact655,TA,Recruiter,1,655,2021-10-17,Dormant,Other,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",CareerFair
656,E656-C656,656,ContactFirst656,ContactLast656,"Talent Partner",contact656@company656.com,+1-636-555-0656,https://linkedin.com/in/contact656,Engineering,HiringManager,0,656,2021-10-18,DoNotContact,Email,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",Referral
657,E657-C657,657,ContactFirst657,ContactLast657,"Engineering Manager",contact657@company657.com,+1-636-555-0657,https://linkedin.com/in/contact657,Data,Alumni,1,657,2021-10-19,Active,Phone,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",Cold
658,E658-C658,658,ContactFirst658,ContactLast658,"Data Manager",contact658@company658.com,+1-636-555-0658,https://linkedin.com/in/contact658,IT,HR,0,658,2021-10-20,Dormant,LinkedIn,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",Event
659,E659-C659,659,ContactFirst659,ContactLast659,"Director HR",contact659@company659.com,+1-636-555-0659,https://linkedin.com/in/contact659,Operations,Other,1,659,2021-10-21,DoNotContact,Other,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",Other
660,E660-C660,660,ContactFirst660,ContactLast660,Recruiter,contact660@company660.com,+1-636-555-0660,https://linkedin.com/in/contact660,HR,Recruiter,0,660,2021-10-22,Active,Email,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",CareerFair
661,E661-C661,661,ContactFirst661,ContactLast661,"Sr Recruiter",contact661@company661.com,+1-636-555-0661,https://linkedin.com/in/contact661,TA,HiringManager,1,661,2021-10-23,Dormant,Phone,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",Referral
662,E662-C662,662,ContactFirst662,ContactLast662,"Talent Partner",contact662@company662.com,+1-636-555-0662,https://linkedin.com/in/contact662,Engineering,Alumni,0,662,2021-10-24,DoNotContact,LinkedIn,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",Cold
663,E663-C663,663,ContactFirst663,ContactLast663,"Engineering Manager",contact663@company663.com,+1-636-555-0663,https://linkedin.com/in/contact663,Data,HR,1,663,2021-10-25,Active,Other,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",Event
664,E664-C664,664,ContactFirst664,ContactLast664,"Data Manager",contact664@company664.com,+1-636-555-0664,https://linkedin.com/in/contact664,IT,Other,0,664,2021-10-26,Dormant,Email,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",Other
665,E665-C665,665,ContactFirst665,ContactLast665,"Director HR",contact665@company665.com,+1-636-555-0665,https://linkedin.com/in/contact665,Operations,Recruiter,1,665,2021-10-27,DoNotContact,Phone,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",CareerFair
666,E666-C666,666,ContactFirst666,ContactLast666,Recruiter,contact666@company666.com,+1-636-555-0666,https://linkedin.com/in/contact666,HR,HiringManager,0,666,2021-10-28,Active,LinkedIn,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",Referral
667,E667-C667,667,ContactFirst667,ContactLast667,"Sr Recruiter",contact667@company667.com,+1-636-555-0667,https://linkedin.com/in/contact667,TA,Alumni,1,667,2021-10-29,Dormant,Other,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",Cold
668,E668-C668,668,ContactFirst668,ContactLast668,"Talent Partner",contact668@company668.com,+1-636-555-0668,https://linkedin.com/in/contact668,Engineering,HR,0,668,2021-10-30,DoNotContact,Email,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",Event
669,E669-C669,669,ContactFirst669,ContactLast669,"Engineering Manager",contact669@company669.com,+1-636-555-0669,https://linkedin.com/in/contact669,Data,Other,1,669,2021-10-31,Active,Phone,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",Other
670,E670-C670,670,ContactFirst670,ContactLast670,"Data Manager",contact670@company670.com,+1-636-555-0670,https://linkedin.com/in/contact670,IT,Recruiter,0,670,2021-11-01,Dormant,LinkedIn,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",CareerFair
671,E671-C671,671,ContactFirst671,ContactLast671,"Director HR",contact671@company671.com,+1-636-555-0671,https://linkedin.com/in/contact671,Operations,HiringManager,1,671,2021-11-02,DoNotContact,Other,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",Referral
672,E672-C672,672,ContactFirst672,ContactLast672,Recruiter,contact672@company672.com,+1-636-555-0672,https://linkedin.com/in/contact672,HR,Alumni,0,672,2021-11-03,Active,Email,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",Cold
673,E673-C673,673,ContactFirst673,ContactLast673,"Sr Recruiter",contact673@company673.com,+1-636-555-0673,https://linkedin.com/in/contact673,TA,HR,1,673,2021-11-04,Dormant,Phone,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",Event
674,E674-C674,674,ContactFirst674,ContactLast674,"Talent Partner",contact674@company674.com,+1-636-555-0674,https://linkedin.com/in/contact674,Engineering,Other,0,674,2021-11-05,DoNotContact,LinkedIn,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",Other
675,E675-C675,675,ContactFirst675,ContactLast675,"Engineering Manager",contact675@company675.com,+1-636-555-0675,https://linkedin.com/in/contact675,Data,Recruiter,1,675,2021-11-06,Active,Other,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",CareerFair
676,E676-C676,676,ContactFirst676,ContactLast676,"Data Manager",contact676@company676.com,+1-636-555-0676,https://linkedin.com/in/contact676,IT,HiringManager,0,676,2021-11-07,Dormant,Email,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",Referral
677,E677-C677,677,ContactFirst677,ContactLast677,"Director HR",contact677@company677.com,+1-636-555-0677,https://linkedin.com/in/contact677,Operations,Alumni,1,677,2021-11-08,DoNotContact,Phone,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",Cold
678,E678-C678,678,ContactFirst678,ContactLast678,Recruiter,contact678@company678.com,+1-636-555-0678,https://linkedin.com/in/contact678,HR,HR,0,678,2021-11-09,Active,LinkedIn,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",Event
679,E679-C679,679,ContactFirst679,ContactLast679,"Sr Recruiter",contact679@company679.com,+1-636-555-0679,https://linkedin.com/in/contact679,TA,Other,1,679,2021-11-10,Dormant,Other,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",Other
680,E680-C680,680,ContactFirst680,ContactLast680,"Talent Partner",contact680@company680.com,+1-636-555-0680,https://linkedin.com/in/contact680,Engineering,Recruiter,0,680,2021-11-11,DoNotContact,Email,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",CareerFair
681,E681-C681,681,ContactFirst681,ContactLast681,"Engineering Manager",contact681@company681.com,+1-636-555-0681,https://linkedin.com/in/contact681,Data,HiringManager,1,681,2021-11-12,Active,Phone,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",Referral
682,E682-C682,682,ContactFirst682,ContactLast682,"Data Manager",contact682@company682.com,+1-636-555-0682,https://linkedin.com/in/contact682,IT,Alumni,0,682,2021-11-13,Dormant,LinkedIn,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",Cold
683,E683-C683,683,ContactFirst683,ContactLast683,"Director HR",contact683@company683.com,+1-636-555-0683,https://linkedin.com/in/contact683,Operations,HR,1,683,2021-11-14,DoNotContact,Other,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",Event
684,E684-C684,684,ContactFirst684,ContactLast684,Recruiter,contact684@company684.com,+1-636-555-0684,https://linkedin.com/in/contact684,HR,Other,0,684,2021-11-15,Active,Email,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",Other
685,E685-C685,685,ContactFirst685,ContactLast685,"Sr Recruiter",contact685@company685.com,+1-636-555-0685,https://linkedin.com/in/contact685,TA,Recruiter,1,685,2021-11-16,Dormant,Phone,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",CareerFair
686,E686-C686,686,ContactFirst686,ContactLast686,"Talent Partner",contact686@company686.com,+1-636-555-0686,https://linkedin.com/in/contact686,Engineering,HiringManager,0,686,2021-11-17,DoNotContact,LinkedIn,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",Referral
687,E687-C687,687,ContactFirst687,ContactLast687,"Engineering Manager",contact687@company687.com,+1-636-555-0687,https://linkedin.com/in/contact687,Data,Alumni,1,687,2021-11-18,Active,Other,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",Cold
688,E688-C688,688,ContactFirst688,ContactLast688,"Data Manager",contact688@company688.com,+1-636-555-0688,https://linkedin.com/in/contact688,IT,HR,0,688,2021-11-19,Dormant,Email,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",Event
689,E689-C689,689,ContactFirst689,ContactLast689,"Director HR",contact689@company689.com,+1-636-555-0689,https://linkedin.com/in/contact689,Operations,Other,1,689,2021-11-20,DoNotContact,Phone,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",Other
690,E690-C690,690,ContactFirst690,ContactLast690,Recruiter,contact690@company690.com,+1-636-555-0690,https://linkedin.com/in/contact690,HR,Recruiter,0,690,2021-11-21,Active,LinkedIn,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",CareerFair
691,E691-C691,691,ContactFirst691,ContactLast691,"Sr Recruiter",contact691@company691.com,+1-636-555-0691,https://linkedin.com/in/contact691,TA,HiringManager,1,691,2021-11-22,Dormant,Other,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",Referral
692,E692-C692,692,ContactFirst692,ContactLast692,"Talent Partner",contact692@company692.com,+1-636-555-0692,https://linkedin.com/in/contact692,Engineering,Alumni,0,692,2021-11-23,DoNotContact,Email,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",Cold
693,E693-C693,693,ContactFirst693,ContactLast693,"Engineering Manager",contact693@company693.com,+1-636-555-0693,https://linkedin.com/in/contact693,Data,HR,1,693,2021-11-24,Active,Phone,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",Event
694,E694-C694,694,ContactFirst694,ContactLast694,"Data Manager",contact694@company694.com,+1-636-555-0694,https://linkedin.com/in/contact694,IT,Other,0,694,2021-11-25,Dormant,LinkedIn,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",Other
695,E695-C695,695,ContactFirst695,ContactLast695,"Director HR",contact695@company695.com,+1-636-555-0695,https://linkedin.com/in/contact695,Operations,Recruiter,1,695,2021-11-26,DoNotContact,Other,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",CareerFair
696,E696-C696,696,ContactFirst696,ContactLast696,Recruiter,contact696@company696.com,+1-636-555-0696,https://linkedin.com/in/contact696,HR,HiringManager,0,696,2021-11-27,Active,Email,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",Referral
697,E697-C697,697,ContactFirst697,ContactLast697,"Sr Recruiter",contact697@company697.com,+1-636-555-0697,https://linkedin.com/in/contact697,TA,Alumni,1,697,2021-11-28,Dormant,Phone,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",Cold
698,E698-C698,698,ContactFirst698,ContactLast698,"Talent Partner",contact698@company698.com,+1-636-555-0698,https://linkedin.com/in/contact698,Engineering,HR,0,698,2021-11-29,DoNotContact,LinkedIn,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",Event
699,E699-C699,699,ContactFirst699,ContactLast699,"Engineering Manager",contact699@company699.com,+1-636-555-0699,https://linkedin.com/in/contact699,Data,Other,1,699,2021-11-30,Active,Other,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",Other
700,E700-C700,700,ContactFirst700,ContactLast700,"Data Manager",contact700@company700.com,+1-636-555-0700,https://linkedin.com/in/contact700,IT,Recruiter,0,700,2021-12-01,Dormant,Email,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",CareerFair
701,E701-C701,701,ContactFirst701,ContactLast701,"Director HR",contact701@company701.com,+1-636-555-0701,https://linkedin.com/in/contact701,Operations,HiringManager,1,701,2021-12-02,DoNotContact,Phone,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",Referral
702,E702-C702,702,ContactFirst702,ContactLast702,Recruiter,contact702@company702.com,+1-636-555-0702,https://linkedin.com/in/contact702,HR,Alumni,0,702,2021-12-03,Active,LinkedIn,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",Cold
703,E703-C703,703,ContactFirst703,ContactLast703,"Sr Recruiter",contact703@company703.com,+1-636-555-0703,https://linkedin.com/in/contact703,TA,HR,1,703,2021-12-04,Dormant,Other,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",Event
704,E704-C704,704,ContactFirst704,ContactLast704,"Talent Partner",contact704@company704.com,+1-636-555-0704,https://linkedin.com/in/contact704,Engineering,Other,0,704,2021-12-05,DoNotContact,Email,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",Other
705,E705-C705,705,ContactFirst705,ContactLast705,"Engineering Manager",contact705@company705.com,+1-636-555-0705,https://linkedin.com/in/contact705,Data,Recruiter,1,705,2021-12-06,Active,Phone,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",CareerFair
706,E706-C706,706,ContactFirst706,ContactLast706,"Data Manager",contact706@company706.com,+1-636-555-0706,https://linkedin.com/in/contact706,IT,HiringManager,0,706,2021-12-07,Dormant,LinkedIn,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",Referral
707,E707-C707,707,ContactFirst707,ContactLast707,"Director HR",contact707@company707.com,+1-636-555-0707,https://linkedin.com/in/contact707,Operations,Alumni,1,707,2021-12-08,DoNotContact,Other,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",Cold
708,E708-C708,708,ContactFirst708,ContactLast708,Recruiter,contact708@company708.com,+1-636-555-0708,https://linkedin.com/in/contact708,HR,HR,0,708,2021-12-09,Active,Email,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",Event
709,E709-C709,709,ContactFirst709,ContactLast709,"Sr Recruiter",contact709@company709.com,+1-636-555-0709,https://linkedin.com/in/contact709,TA,Other,1,709,2021-12-10,Dormant,Phone,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",Other
710,E710-C710,710,ContactFirst710,ContactLast710,"Talent Partner",contact710@company710.com,+1-636-555-0710,https://linkedin.com/in/contact710,Engineering,Recruiter,0,710,2021-12-11,DoNotContact,LinkedIn,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",CareerFair
711,E711-C711,711,ContactFirst711,ContactLast711,"Engineering Manager",contact711@company711.com,+1-636-555-0711,https://linkedin.com/in/contact711,Data,HiringManager,1,711,2021-12-12,Active,Other,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",Referral
712,E712-C712,712,ContactFirst712,ContactLast712,"Data Manager",contact712@company712.com,+1-636-555-0712,https://linkedin.com/in/contact712,IT,Alumni,0,712,2021-12-13,Dormant,Email,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",Cold
713,E713-C713,713,ContactFirst713,ContactLast713,"Director HR",contact713@company713.com,+1-636-555-0713,https://linkedin.com/in/contact713,Operations,HR,1,713,2021-12-14,DoNotContact,Phone,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",Event
714,E714-C714,714,ContactFirst714,ContactLast714,Recruiter,contact714@company714.com,+1-636-555-0714,https://linkedin.com/in/contact714,HR,Other,0,714,2021-12-15,Active,LinkedIn,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",Other
715,E715-C715,715,ContactFirst715,ContactLast715,"Sr Recruiter",contact715@company715.com,+1-636-555-0715,https://linkedin.com/in/contact715,TA,Recruiter,1,715,2021-12-16,Dormant,Other,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",CareerFair
716,E716-C716,716,ContactFirst716,ContactLast716,"Talent Partner",contact716@company716.com,+1-636-555-0716,https://linkedin.com/in/contact716,Engineering,HiringManager,0,716,2021-12-17,DoNotContact,Email,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",Referral
717,E717-C717,717,ContactFirst717,ContactLast717,"Engineering Manager",contact717@company717.com,+1-636-555-0717,https://linkedin.com/in/contact717,Data,Alumni,1,717,2021-12-18,Active,Phone,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",Cold
718,E718-C718,718,ContactFirst718,ContactLast718,"Data Manager",contact718@company718.com,+1-636-555-0718,https://linkedin.com/in/contact718,IT,HR,0,718,2021-12-19,Dormant,LinkedIn,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",Event
